KorEXO MEASUREMENT DATA FILE EXPORT,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
FILE CREATED:,9/4/20 17:43,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,MEAN VALUE:,0.17,49812.7,49701.9,92.9,106.9,6.37,263.7,32.52,49712.3,0.03,32313,1.191,NA,-81.4,25.106,3.11,11.7
,,,STANDARD DEVIATION:,0.18,53.1,48.5,3.7,4.2,0.25,11.3,0.03,48.4,0.02,31,0.005,0.02,1,0.024,0,0
,,,,,,,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,20C000785,20B121032,20B121032,20C000323,20C000323,20C000323,20C202371,20B121032,20B121032,20C000785,20B121032,20B120857,20C202371,20C202371,20B121032,20C202414,20C202414
Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Chlorophyll RFU,Cond µS/cm,nLF Cond µS/cm,ODO % sat,ODO % local,ODO mg/L,ORP mV,Sal psu,SpCond µS/cm,TAL PC RFU,TDS mg/L,Wiper Position volt,pH,pH mV,Temp ∞C,Battery V,Cable Pwr V
8/28/20,9:45:00,0,Biosphere 2,0.21,49857.8,49718.8,92,105.8,6.3,263.9,32.54,49731.8,0.05,32326,1.2,8.23,-79.9,25.133,3.11,11.7
8/28/20,10:00:00,0,Biosphere 2,0.19,49856.8,49717.8,92.4,106.4,6.33,264.6,32.54,49730.8,0.03,32325,1.19,8.23,-80,25.133,3.11,11.7
8/28/20,10:15:00,0,Biosphere 2,0.16,49867.8,49715.7,93.4,107.4,6.4,264.2,32.54,49730,0.04,32324,1.191,8.23,-80.2,25.145,3.11,11.7
8/28/20,10:30:00,0,Biosphere 2,0.19,49865.4,49719.5,93.7,107.9,6.42,257.9,32.54,49733.2,0.06,32327,1.186,8.23,-80.3,25.139,3.11,11.7
8/28/20,10:45:00,0,Biosphere 2,0.17,49864.7,49720.2,94.4,108.7,6.47,259.4,32.54,49733.8,0.03,32327,1.191,8.24,-80.4,25.138,3.11,11.7
8/28/20,11:00:00,0,Biosphere 2,0.2,49858.8,49719.6,94.9,109.2,6.5,259.9,32.54,49732.7,0.04,32326,1.201,8.24,-80.5,25.133,3.11,11.7
8/28/20,11:15:00,0,Biosphere 2,0.22,49853.6,49719.2,95.6,110.1,6.55,260.9,32.54,49731.8,0.06,32326,1.184,8.24,-80.7,25.128,3.11,11.7
8/28/20,11:30:00,0,Biosphere 2,0.2,49837,49717.8,96,110.5,6.58,261.5,32.54,49728.9,0.05,32324,1.192,8.24,-80.8,25.114,3.11,11.7
8/28/20,11:45:00,0,Biosphere 2,0.18,49834.4,49716.5,96.4,111,6.61,262.3,32.54,49727.6,0.03,32323,1.189,8.24,-80.9,25.112,3.11,11.7
8/28/20,12:00:00,0,Biosphere 2,0.19,49859.5,49724.4,97.5,112.2,6.68,263,32.54,49737,0.04,32329,1.192,8.25,-81.2,25.129,3.11,11.7
8/28/20,12:15:00,0,Biosphere 2,0.2,49845.8,49720.1,97.5,112.3,6.69,263.3,32.54,49731.8,0.04,32326,1.201,8.25,-81.3,25.12,3.11,11.7
8/28/20,12:30:00,0,Biosphere 2,0.16,49850.3,49720.1,98.1,112.9,6.73,263.5,32.54,49732.3,0.05,32326,1.189,8.25,-81.4,25.124,3.11,11.7
8/28/20,12:45:00,0,Biosphere 2,0.17,49847.4,49720.9,98.4,113.3,6.75,263.2,32.54,49732.8,0.05,32326,1.185,8.26,-81.5,25.121,3.11,11.7
8/28/20,13:00:00,0,Biosphere 2,0.21,49846,49721.4,98.5,113.4,6.75,263.4,32.54,49733,0.02,32326,1.201,8.26,-81.6,25.119,3.11,11.7
8/28/20,13:15:00,0,Biosphere 2,0.2,49843.9,49714.5,99,114,6.79,263.3,32.53,49726.6,0.05,32322,1.199,8.26,-81.8,25.124,3.11,11.7
8/28/20,13:30:00,0,Biosphere 2,0.18,49840,49716.8,99.2,114.1,6.8,262.9,32.54,49728.3,0.04,32323,1.199,8.26,-81.9,25.118,3.11,11.7
8/28/20,13:45:00,0,Biosphere 2,0.17,49853.8,49718.7,99.7,114.7,6.83,263.6,32.54,49731.4,0.05,32325,1.2,8.26,-82,25.129,3.11,11.7
8/28/20,14:00:00,0,Biosphere 2,0.17,49841.3,49721.7,99.7,114.8,6.84,263.7,32.54,49732.9,0.04,32326,1.193,8.26,-82.1,25.114,3.11,11.7
8/28/20,14:15:00,0,Biosphere 2,0.21,49841,49722.6,99.6,114.6,6.83,262.5,32.54,49733.7,0.04,32327,1.192,8.27,-82.1,25.113,3.11,11.7
8/28/20,14:30:00,0,Biosphere 2,0.2,49841.4,49720.2,99.6,114.7,6.83,263.4,32.54,49731.6,0.05,32326,1.191,8.27,-82.2,25.116,3.11,11.7
8/28/20,14:45:00,0,Biosphere 2,0.18,49848.4,49721.3,99.7,114.7,6.83,263.7,32.54,49733.1,0.03,32327,1.192,8.27,-82.3,25.121,3.11,11.7
8/28/20,15:00:00,0,Biosphere 2,0.2,49836.6,49721.6,99.3,114.2,6.8,264.5,32.54,49732.4,0.04,32326,1.194,8.27,-82.3,25.11,3.11,11.7
8/28/20,15:15:00,0,Biosphere 2,0.18,49839.4,49725,99.2,114.1,6.8,264.7,32.54,49735.7,0.05,32328,1.182,8.27,-82.3,25.109,3.11,11.7
8/28/20,15:30:00,0,Biosphere 2,0.2,49840,49725.8,99,113.9,6.79,264.7,32.54,49736.5,0.03,32329,1.191,8.27,-82.4,25.109,3.11,11.7
8/28/20,15:45:00,0,Biosphere 2,0.19,49835.7,49725.8,98.7,113.6,6.77,264.5,32.54,49736.1,0.02,32328,1.19,8.27,-82.4,25.105,3.11,11.7
8/28/20,16:00:00,0,Biosphere 2,0.18,49837.8,49726,98.7,113.6,6.77,264.1,32.54,49736.5,0.04,32329,1.198,8.27,-82.4,25.107,3.11,11.7
8/28/20,16:15:00,0,Biosphere 2,0.18,49834.8,49726.7,98.2,113,6.73,263,32.54,49736.8,0.04,32329,1.19,8.27,-82.4,25.103,3.11,11.7
8/28/20,16:30:00,0,Biosphere 2,0.17,49835.6,49727.8,98,112.7,6.72,263.2,32.54,49737.9,0.04,32330,1.182,8.27,-82.4,25.103,3.11,11.7
8/28/20,16:45:00,0,Biosphere 2,0.18,49831.9,49725.1,97.6,112.3,6.69,263.4,32.54,49735.1,0.04,32328,1.191,8.27,-82.4,25.102,3.11,11.7
8/28/20,17:00:00,0,Biosphere 2,0.18,49831.1,49725.2,97.2,111.9,6.67,263.8,32.54,49735.1,0.05,32328,1.201,8.27,-82.4,25.101,3.11,11.7
8/28/20,17:15:00,0,Biosphere 2,0.17,49834.3,49727.8,97,111.6,6.65,263.5,32.54,49737.8,0.04,32330,1.192,8.27,-82.4,25.102,3.11,11.7
8/28/20,17:30:00,0,Biosphere 2,0.16,49832.8,49725.3,96.6,111.2,6.63,263.7,32.54,49735.4,0.04,32328,1.2,8.27,-82.3,25.103,3.11,11.7
8/28/20,17:45:00,0,Biosphere 2,0.16,49834.5,49726,96.3,110.8,6.6,263.1,32.54,49736.2,0.03,32329,1.186,8.27,-82.3,25.104,3.11,11.7
8/28/20,18:00:00,0,Biosphere 2,0.14,49836.1,49726.3,95.9,110.3,6.57,262.4,32.54,49736.6,0.03,32329,1.182,8.27,-82.3,25.105,3.11,11.7
8/28/20,18:15:00,0,Biosphere 2,0.14,49835.8,49725.6,95.6,110,6.56,262.6,32.54,49735.9,0.03,32328,1.182,8.27,-82.3,25.105,3.11,11.7
8/28/20,18:30:00,0,Biosphere 2,0.13,49835.9,49725.7,95.3,109.7,6.53,262.8,32.54,49736,0.03,32328,1.19,8.27,-82.2,25.105,3.11,11.7
8/28/20,18:45:00,0,Biosphere 2,0.13,49839.1,49729.1,95,109.3,6.51,261.6,32.54,49739.4,0.03,32331,1.185,8.27,-82.2,25.105,3.11,11.7
8/28/20,19:00:00,0,Biosphere 2,0.13,49837.9,49729,94.6,108.9,6.48,261.8,32.54,49739.2,0.03,32330,1.195,8.27,-82.1,25.104,3.11,11.7
8/28/20,19:15:00,0,Biosphere 2,0.14,49834.9,49726.8,94.4,108.6,6.47,261.2,32.54,49737,0.04,32329,1.196,8.27,-82.1,25.103,3.11,11.7
8/28/20,19:30:00,0,Biosphere 2,0.13,49837.3,49729,94.1,108.3,6.45,261.2,32.54,49739.1,0.03,32330,1.193,8.26,-82,25.103,3.11,11.7
8/28/20,19:45:00,0,Biosphere 2,0.12,49835.4,49727.4,93.9,108,6.43,260.7,32.54,49737.5,0.04,32329,1.2,8.26,-82,25.103,3.11,11.7
8/28/20,20:00:00,0,Biosphere 2,0.13,49835.7,49727.2,93.5,107.6,6.41,261.2,32.54,49737.3,0.03,32329,1.195,8.26,-81.9,25.104,3.11,11.7
8/28/20,20:15:00,0,Biosphere 2,0.12,49836.4,49729,93.3,107.3,6.39,261.6,32.54,49739,0.04,32330,1.187,8.26,-81.9,25.102,3.11,11.7
8/28/20,20:30:00,0,Biosphere 2,0.13,49836.5,49729.7,92.9,106.9,6.37,261.2,32.54,49739.7,0.03,32331,1.19,8.26,-81.8,25.102,3.11,11.7
8/28/20,20:45:00,0,Biosphere 2,0.12,49835.6,49729.3,92.7,106.7,6.36,254.7,32.54,49739.3,0.04,32331,1.199,8.26,-81.8,25.101,3.11,11.7
8/28/20,21:00:00,0,Biosphere 2,0.12,49833.2,49728,92.4,106.3,6.34,255.7,32.54,49737.9,0.03,32330,1.183,8.26,-81.7,25.1,3.11,11.7
8/28/20,21:15:00,0,Biosphere 2,0.13,49836.9,49731.2,92.3,106.2,6.33,257.4,32.55,49741.1,0.04,32332,1.192,8.26,-81.7,25.101,3.11,11.7
8/28/20,21:30:00,0,Biosphere 2,0.13,49837.9,49732.2,92.1,106,6.31,258.3,32.55,49742.1,0.03,32332,1.189,8.26,-81.6,25.101,3.11,11.7
8/28/20,21:45:00,0,Biosphere 2,0.12,49836.2,49731,91.8,105.7,6.3,256.3,32.55,49740.8,0.04,32332,1.192,8.26,-81.6,25.1,3.11,11.7
8/28/20,22:00:00,0,Biosphere 2,0.12,49836,49731.3,91.7,105.5,6.29,256.5,32.55,49741.1,0.03,32332,1.189,8.26,-81.5,25.1,3.11,11.7
8/28/20,22:15:00,0,Biosphere 2,0.13,49832.6,49728.4,91.6,105.4,6.28,257.7,32.54,49738.2,0.03,32330,1.192,8.25,-81.5,25.099,3.11,11.7
8/28/20,22:30:00,0,Biosphere 2,0.12,49836.2,49731.7,91.2,105,6.26,258.9,32.55,49741.5,0.03,32332,1.193,8.25,-81.4,25.1,3.11,11.7
8/28/20,22:45:00,0,Biosphere 2,0.12,49837,49732.4,91.2,105,6.26,259.7,32.55,49742.2,0.02,32332,1.192,8.25,-81.4,25.1,3.11,11.7
8/28/20,23:00:00,0,Biosphere 2,0.12,49836.5,49732.3,91.1,104.8,6.25,259.8,32.55,49742,0.02,32332,1.191,8.25,-81.3,25.099,3.11,11.7
8/28/20,23:15:00,0,Biosphere 2,0.12,49836.5,49732.5,90.9,104.6,6.23,260.2,32.55,49742.3,0.03,32332,1.192,8.25,-81.3,25.099,3.11,11.7
8/28/20,23:30:00,0,Biosphere 2,0.13,49836.6,49732.8,90.7,104.4,6.22,260.4,32.55,49742.5,0.04,32333,1.2,8.25,-81.2,25.099,3.11,11.7
8/28/20,23:45:00,0,Biosphere 2,0.13,49831.7,49729.1,90.5,104.2,6.21,260.4,32.54,49738.7,0.03,32330,1.184,8.25,-81.2,25.098,3.11,11.7
8/29/20,0:00:00,0,Biosphere 2,0.12,49831.6,49729.6,90.5,104.1,6.2,261.3,32.54,49739.2,0.03,32330,1.183,8.25,-81.1,25.097,3.11,11.7
8/29/20,0:15:00,0,Biosphere 2,0.12,49834.1,49732,90.3,104,6.19,262.2,32.55,49741.5,0.03,32332,1.2,8.25,-81,25.097,3.11,11.7
8/29/20,0:30:00,0,Biosphere 2,0.12,49834.9,49733,90.2,103.8,6.18,262.8,32.55,49742.6,0.02,32333,1.197,8.25,-81,25.097,3.11,11.7
8/29/20,0:45:00,0,Biosphere 2,0.14,49833.2,49732.3,90.1,103.7,6.18,262.4,32.55,49741.7,0.03,32332,1.185,8.25,-80.9,25.096,3.11,11.7
8/29/20,1:00:00,0,Biosphere 2,0.12,49832.3,49731.9,89.8,103.3,6.16,261.9,32.55,49741.3,0.04,32332,1.192,8.24,-80.8,25.096,3.11,11.7
8/29/20,1:15:00,0,Biosphere 2,0.12,49829.9,49730.5,89.8,103.4,6.16,261.6,32.54,49739.8,0.03,32331,1.195,8.24,-80.8,25.095,3.11,11.7
8/29/20,1:30:00,0,Biosphere 2,0.12,49828.9,49730.2,89.6,103.1,6.14,262.1,32.54,49739.4,0.04,32331,1.185,8.24,-80.8,25.094,3.11,11.7
8/29/20,1:45:00,0,Biosphere 2,0.12,49828.8,49730.6,89.6,103.1,6.14,261.4,32.54,49739.8,0.03,32331,1.187,8.24,-80.7,25.094,3.11,11.7
8/29/20,2:00:00,0,Biosphere 2,0.12,49828,49730.6,89.5,103,6.14,261.4,32.54,49739.7,0.04,32331,1.184,8.24,-80.7,25.093,3.11,11.7
8/29/20,2:15:00,0,Biosphere 2,0.12,49829.9,49732.5,89.4,102.9,6.13,261.2,32.55,49741.6,0.02,32332,1.2,8.24,-80.6,25.093,3.11,11.7
8/29/20,2:30:00,0,Biosphere 2,0.13,49827.5,49731.2,89.4,102.8,6.13,261.4,32.54,49740.3,0.04,32331,1.19,8.24,-80.5,25.092,3.11,11.7
8/29/20,2:45:00,0,Biosphere 2,0.13,49826,49730.9,89.4,102.9,6.13,261.5,32.54,49739.8,0.03,32331,1.191,8.24,-80.5,25.091,3.11,11.7
8/29/20,3:00:00,0,Biosphere 2,0.12,49825.2,49731,89.1,102.5,6.11,261.8,32.54,49739.8,0.04,32331,1.192,8.24,-80.4,25.09,3.11,11.7
8/29/20,3:15:00,0,Biosphere 2,0.16,49827.3,49733.2,89.1,102.5,6.11,262.2,32.55,49742,0.04,32332,1.184,8.24,-80.4,25.09,3.11,11.7
8/29/20,3:30:00,0,Biosphere 2,0.14,49826.7,49733.8,89,102.5,6.11,262.4,32.55,49742.5,0.03,32333,1.196,8.23,-80.3,25.089,3.11,11.7
8/29/20,3:45:00,0,Biosphere 2,0.15,49823.5,49731.9,88.8,102.1,6.09,263,32.55,49740.4,0.03,32331,1.201,8.23,-80.3,25.087,3.11,11.7
8/29/20,4:00:00,0,Biosphere 2,0.14,49823,49732.5,89,102.4,6.1,262.9,32.55,49741,0.03,32332,1.192,8.23,-80.2,25.086,3.11,11.7
8/29/20,4:15:00,0,Biosphere 2,0.14,49825.1,49735.5,88.8,102.2,6.09,262.7,32.55,49743.9,0.04,32334,1.184,8.23,-80.2,25.086,3.11,11.7
8/29/20,4:30:00,0,Biosphere 2,0.16,49823.3,49734.4,88.7,102.1,6.08,262.9,32.55,49742.7,0.04,32333,1.192,8.23,-80.1,25.085,3.11,11.7
8/29/20,4:45:00,0,Biosphere 2,0.16,49823.1,49735.1,88.6,102,6.08,262.7,32.55,49743.3,0.04,32333,1.2,8.23,-80.1,25.084,3.11,11.7
8/29/20,5:00:00,0,Biosphere 2,0.17,49818,49732.6,88.5,101.9,6.07,262.7,32.55,49740.6,0.05,32331,1.189,8.23,-80,25.082,3.11,11.7
8/29/20,5:15:00,0,Biosphere 2,0.15,49816.6,49733.4,88.3,101.6,6.06,262.8,32.55,49741.2,0.04,32332,1.185,8.23,-79.9,25.079,3.11,11.7
8/29/20,5:30:00,0,Biosphere 2,0.16,49818.8,49735.4,88.5,101.9,6.07,263.2,32.55,49743.3,0.04,32333,1.193,8.23,-79.9,25.08,3.11,11.7
8/29/20,5:45:00,0,Biosphere 2,0.17,49815.7,49733.1,88.5,101.8,6.07,264.2,32.55,49740.8,0.04,32332,1.19,8.23,-79.8,25.079,3.11,11.7
8/29/20,6:00:00,0,Biosphere 2,0.18,49814.5,49733.4,88.5,101.9,6.07,264.2,32.55,49741,0.05,32332,1.182,8.23,-79.8,25.077,3.11,11.7
8/29/20,6:15:00,0,Biosphere 2,0.17,49813.2,49733.8,88.5,101.9,6.07,262.3,32.55,49741.3,0.05,32332,1.192,8.22,-79.7,25.076,3.11,11.7
8/29/20,6:30:00,0,Biosphere 2,0.2,49812.8,49734,88.4,101.7,6.06,263,32.55,49741.4,0.04,32332,1.196,8.22,-79.7,25.075,3.11,11.7
8/29/20,6:45:00,0,Biosphere 2,0.19,49811.5,49734.1,88.5,101.8,6.07,263.8,32.55,49741.4,0.05,32332,1.192,8.22,-79.7,25.074,3.11,11.7
8/29/20,7:00:00,0,Biosphere 2,0.19,49812.7,49734.6,88.4,101.8,6.07,264.2,32.55,49741.9,0.03,32332,1.183,8.22,-79.6,25.075,3.11,11.7
8/29/20,7:15:00,0,Biosphere 2,0.19,49811.8,49734.5,88.5,101.9,6.07,264.7,32.55,49741.8,0.05,32332,1.19,8.22,-79.6,25.074,3.11,11.7
8/29/20,7:30:00,0,Biosphere 2,0.19,49812.4,49735.4,88.6,102,6.08,265.1,32.55,49742.6,0.04,32333,1.195,8.22,-79.5,25.073,3.11,11.7
8/29/20,7:45:00,0,Biosphere 2,0.22,49813.7,49736.3,88.4,101.7,6.06,262.3,32.55,49743.6,0.05,32333,1.19,8.22,-79.5,25.074,3.11,11.7
8/29/20,8:00:00,0,Biosphere 2,0.22,49815.9,49737.7,88.8,102.2,6.09,263.4,32.55,49745,0.05,32334,1.197,8.22,-79.5,25.075,3.11,11.7
8/29/20,8:15:00,0,Biosphere 2,0.23,49813.6,49735,89,102.4,6.1,263.8,32.55,49742.3,0.05,32333,1.184,8.22,-79.5,25.075,3.11,11.7
8/29/20,8:30:00,0,Biosphere 2,0.29,49814.2,49735.1,89.2,102.6,6.12,264.8,32.55,49742.5,0.05,32333,1.191,8.22,-79.5,25.075,3.11,11.7
8/29/20,8:45:00,0,Biosphere 2,0.25,49816,49734.7,89.4,102.9,6.13,265.6,32.55,49742.3,0.04,32333,1.197,8.22,-79.5,25.078,3.11,11.7
8/29/20,9:00:00,0,Biosphere 2,0.24,49819.1,49737,89.6,103.1,6.14,266.4,32.55,49744.7,0.04,32334,1.2,8.22,-79.5,25.078,3.11,11.7
8/29/20,9:15:00,0,Biosphere 2,0.3,49818.3,49734.5,89.8,103.3,6.16,265.3,32.55,49742.3,0.06,32333,1.193,8.22,-79.5,25.08,3.11,11.7
8/29/20,9:30:00,0,Biosphere 2,0.23,49827.8,49733.7,90.1,103.7,6.18,265.9,32.55,49742.5,0.06,32333,1.185,8.22,-79.5,25.09,3.11,11.7
8/29/20,9:45:00,0,Biosphere 2,0.23,49841.6,49737.4,90.7,104.4,6.22,266,32.55,49747.2,0.05,32336,1.183,8.22,-79.6,25.099,3.11,11.7
8/29/20,10:00:00,0,Biosphere 2,0.26,49847.3,49733.1,91.2,104.9,6.25,264.1,32.55,49743.8,0.06,32333,1.192,8.22,-79.7,25.109,3.11,11.7
8/29/20,10:15:00,0,Biosphere 2,0.21,49865.4,49731.4,91.9,105.8,6.3,265,32.55,49744,0.05,32334,1.2,8.23,-79.8,25.128,3.11,11.7
8/29/20,10:30:00,0,Biosphere 2,0.23,49869.2,49730.4,92.4,106.4,6.33,266.1,32.55,49743.4,0.04,32333,1.191,8.23,-79.9,25.132,3.11,11.7
8/29/20,10:45:00,0,Biosphere 2,0.19,49877.4,49730.6,93.2,107.2,6.38,266.9,32.55,49744.3,0.04,32334,1.186,8.23,-80,25.14,3.11,11.7
8/29/20,11:00:00,0,Biosphere 2,0.22,49871.1,49734.1,93.6,107.7,6.41,267.3,32.55,49746.9,0.04,32335,1.19,8.23,-80.2,25.131,3.11,11.7
8/29/20,11:15:00,0,Biosphere 2,0.24,49872.4,49730.9,94.2,108.5,6.46,267.9,32.55,49744.1,0.05,32334,1.2,8.23,-80.3,25.135,3.11,11.7
8/29/20,11:30:00,0,Biosphere 2,0.23,49878.5,49731.8,94.7,109,6.49,267.9,32.55,49745.5,0.05,32335,1.187,8.24,-80.4,25.14,3.11,11.7
8/29/20,11:45:00,0,Biosphere 2,0.22,49881.1,49731.2,95.5,109.8,6.54,264.9,32.55,49745.2,0.04,32334,1.192,8.24,-80.5,25.143,3.11,11.7
8/29/20,12:00:00,0,Biosphere 2,0.23,49877.7,49731.6,96,110.5,6.58,265.4,32.55,49745.3,0.03,32334,1.197,8.24,-80.7,25.139,3.11,11.7
8/29/20,12:15:00,0,Biosphere 2,0.23,49885.4,49734.8,96.6,111.2,6.62,266.7,32.55,49748.9,0.05,32337,1.183,8.24,-80.8,25.144,3.11,11.6
8/29/20,12:30:00,0,Biosphere 2,0.23,49876.9,49733.5,96.8,111.4,6.64,267.7,32.55,49747,0.03,32336,1.193,8.24,-80.9,25.137,3.11,11.6
8/29/20,12:45:00,0,Biosphere 2,0.24,49866.9,49731.7,97.4,112.1,6.67,268,32.55,49744.3,0.03,32334,1.19,8.25,-81.1,25.129,3.11,11.6
8/29/20,13:00:00,0,Biosphere 2,0.23,49869.1,49730.7,98,112.8,6.71,267.9,32.55,49743.7,0.05,32333,1.192,8.25,-81.2,25.132,3.11,11.6
8/29/20,13:15:00,0,Biosphere 2,0.22,49872.3,49732.5,98.5,113.3,6.75,268,32.55,49745.6,0.03,32335,1.197,8.25,-81.4,25.133,3.11,11.6
8/29/20,13:30:00,0,Biosphere 2,0.23,49870.3,49733.5,98.6,113.5,6.76,268.7,32.55,49746.3,0.04,32335,1.182,8.25,-81.5,25.131,3.11,11.6
8/29/20,13:45:00,0,Biosphere 2,0.21,49874.2,49734,98.8,113.7,6.77,268.5,32.55,49747.1,0.04,32336,1.192,8.26,-81.6,25.134,3.11,11.6
8/29/20,14:00:00,0,Biosphere 2,0.23,49866.5,49732.9,99,113.9,6.78,268.8,32.55,49745.4,0.05,32334,1.19,8.26,-81.7,25.127,3.11,11.6
8/29/20,14:15:00,0,Biosphere 2,0.23,49875.1,49735,99.1,114.1,6.79,269.1,32.55,49748.2,0.05,32336,1.188,8.26,-81.8,25.134,3.11,11.6
8/29/20,14:30:00,0,Biosphere 2,0.25,49864.6,49733.1,99,114,6.79,269.3,32.55,49745.4,0.05,32334,1.187,8.26,-81.8,25.126,3.11,11.6
8/29/20,14:45:00,0,Biosphere 2,0.22,49859.1,49734.9,99.1,114.1,6.79,269.2,32.55,49746.5,0.05,32335,1.201,8.26,-81.9,25.118,3.11,11.6
8/29/20,15:00:00,0,Biosphere 2,0.2,49866,49735.2,99.4,114.4,6.81,269.1,32.55,49747.5,0.05,32336,1.196,8.26,-82,25.125,3.11,11.6
8/29/20,15:15:00,0,Biosphere 2,0.22,49860.6,49734.8,99.3,114.3,6.81,267.5,32.55,49746.6,0.04,32335,1.19,8.26,-82.1,25.12,3.11,11.6
8/29/20,15:30:00,0,Biosphere 2,0.23,49861.7,49737.8,99.1,114,6.79,267.9,32.55,49749.4,0.05,32337,1.191,8.27,-82.1,25.118,3.11,11.6
8/29/20,15:45:00,0,Biosphere 2,0.23,49860.2,49733.7,99.1,114.1,6.8,268.4,32.55,49745.6,0.06,32335,1.192,8.27,-82.2,25.121,3.11,11.6
8/29/20,16:00:00,0,Biosphere 2,0.22,49859.7,49734.1,98.9,113.8,6.78,268.4,32.55,49745.8,0.04,32335,1.2,8.27,-82.2,25.12,3.11,11.6
8/29/20,16:15:00,0,Biosphere 2,0.23,49862.5,49736.6,98.7,113.6,6.77,268.9,32.55,49748.3,0.04,32336,1.194,8.27,-82.2,25.12,3.11,11.6
8/29/20,16:30:00,0,Biosphere 2,0.22,49857.7,49734.3,98.6,113.4,6.76,268.7,32.55,49745.8,0.04,32335,1.182,8.27,-82.2,25.118,3.11,11.7
8/29/20,16:45:00,0,Biosphere 2,0.23,49857.9,49736,98.4,113.3,6.75,267.4,32.55,49747.5,0.04,32336,1.192,8.27,-82.3,25.116,3.11,11.7
8/29/20,17:00:00,0,Biosphere 2,0.23,49858.3,49737.7,98.2,113,6.73,268,32.55,49749,0.05,32337,1.191,8.27,-82.2,25.115,3.11,11.7
8/29/20,17:15:00,0,Biosphere 2,0.2,49859.4,49736.5,97.9,112.7,6.71,268.6,32.55,49748,0.05,32336,1.184,8.27,-82.3,25.117,3.11,11.7
8/29/20,17:30:00,0,Biosphere 2,0.21,49856.7,49735.7,97.5,112.3,6.69,269,32.55,49747,0.05,32336,1.183,8.27,-82.3,25.115,3.11,11.7
8/29/20,17:45:00,0,Biosphere 2,0.2,49858.1,49738.2,97.3,111.9,6.67,268.9,32.55,49749.4,0.03,32337,1.192,8.27,-82.2,25.114,3.11,11.7
8/29/20,18:00:00,0,Biosphere 2,0.18,49860.8,49740.3,97,111.6,6.65,268.5,32.55,49751.6,0.05,32339,1.188,8.27,-82.2,25.115,3.11,11.7
8/29/20,18:15:00,0,Biosphere 2,0.19,49856.1,49737.3,96.6,111.2,6.62,268.5,32.55,49748.4,0.04,32336,1.189,8.27,-82.2,25.113,3.11,11.7
8/29/20,18:30:00,0,Biosphere 2,0.17,49859.3,49739.7,96.3,110.8,6.6,269.2,32.55,49750.9,0.03,32338,1.185,8.27,-82.2,25.114,3.11,11.7
8/29/20,18:45:00,0,Biosphere 2,0.18,49854.9,49736.7,95.9,110.4,6.58,269,32.55,49747.8,0.04,32336,1.189,8.27,-82.1,25.113,3.11,11.7
8/29/20,19:00:00,0,Biosphere 2,0.18,49854.7,49736.1,95.6,110.1,6.55,269.2,32.55,49747.2,0.04,32336,1.186,8.27,-82.1,25.113,3.11,11.7
8/29/20,19:15:00,0,Biosphere 2,0.19,49854.1,49736,95.4,109.7,6.54,270.1,32.55,49747,0.04,32336,1.189,8.26,-82.1,25.113,3.11,11.7
8/29/20,19:30:00,0,Biosphere 2,0.16,49856.4,49738.6,95,109.3,6.51,270.1,32.55,49749.6,0.03,32337,1.191,8.26,-82,25.112,3.11,11.7
8/29/20,19:45:00,0,Biosphere 2,0.14,49855.3,49738.5,94.7,109,6.49,270.4,32.55,49749.5,0.04,32337,1.191,8.26,-82,25.111,3.11,11.7
8/29/20,20:00:00,0,Biosphere 2,0.17,49852.4,49737,94.4,108.6,6.47,270.5,32.55,49747.8,0.03,32336,1.192,8.26,-81.9,25.11,3.11,11.7
8/29/20,20:15:00,0,Biosphere 2,0.15,49850.8,49736.5,94,108.2,6.45,270.1,32.55,49747.2,0.05,32336,1.196,8.26,-81.9,25.109,3.11,11.7
8/29/20,20:30:00,0,Biosphere 2,0.18,49850.4,49736.6,93.9,108,6.44,270,32.55,49747.3,0.04,32336,1.189,8.26,-81.9,25.109,3.11,11.7
8/29/20,20:45:00,0,Biosphere 2,0.15,49848.2,49736.6,93.5,107.6,6.41,269.9,32.55,49747,0.04,32336,1.182,8.26,-81.8,25.106,3.11,11.7
8/29/20,21:00:00,0,Biosphere 2,0.15,49846.8,49737.1,93.3,107.3,6.39,269,32.55,49747.4,0.03,32336,1.186,8.26,-81.8,25.105,3.11,11.7
8/29/20,21:15:00,0,Biosphere 2,0.14,49844.5,49737.6,93.1,107.2,6.38,268.1,32.55,49747.6,0.03,32336,1.2,8.26,-81.7,25.102,3.11,11.7
8/29/20,21:30:00,0,Biosphere 2,0.16,49844.8,49739.1,92.8,106.8,6.36,267.4,32.55,49749,0.04,32337,1.189,8.26,-81.6,25.101,3.11,11.7
8/29/20,21:45:00,0,Biosphere 2,0.17,49843.6,49740.7,92.6,106.6,6.35,267.4,32.55,49750.4,0.04,32338,1.186,8.26,-81.6,25.098,3.11,11.7
8/29/20,22:00:00,0,Biosphere 2,0.16,49842.4,49741.4,92.4,106.3,6.34,267.9,32.55,49750.8,0.04,32338,1.19,8.26,-81.5,25.096,3.11,11.7
